+5.42000E+2	+5.03082E-2	+2.66363E-2	+3.51189E-2
+5.44000E+2	+4.78516E-2	+2.54548E-2	+3.38247E-2
+5.46000E+2	+4.57153E-2	+2.39223E-2	+3.12802E-2
+5.48000E+2	+4.36096E-2	+2.17173E-2	+2.86730E-2
+5.50000E+2	+4.15649E-2	+2.03101E-2	+2.66301E-2
+5.52000E+2	+3.83148E-2	+1.92000E-2	+2.52184E-2
+5.54000E+2	+3.82233E-2	+1.79455E-2	+2.32436E-2
+5.56000E+2	+3.54614E-2	+1.67947E-2	+2.20189E-2
+5.58000E+2	+3.43781E-2	+1.59319E-2	+2.06948E-2
+5.60000E+2	+3.41644E-2	+1.58779E-2	+2.07401E-2
+5.62000E+2	+3.42255E-2	+1.58953E-2	+2.06573E-2
+5.64000E+2	+3.48511E-2	+1.61892E-2	+2.12532E-2
+5.66000E+2	+3.53699E-2	+1.64124E-2	+2.13499E-2
+5.68000E+2	+3.71094E-2	+1.68135E-2	+2.21366E-2
+5.70000E+2	+3.64838E-2	+1.76128E-2	+2.29863E-2
+5.72000E+2	+3.86963E-2	+1.85137E-2	+2.45009E-2
+5.74000E+2	+4.04968E-2	+1.96200E-2	+2.56807E-2
+5.76000E+2	+4.25415E-2	+2.05815E-2	+2.72310E-2
+5.78000E+2	+4.34418E-2	+2.16601E-2	+2.85040E-2
+5.80000E+2	+4.48914E-2	+2.28679E-2	+3.03605E-2
+5.82000E+2	+4.65393E-2	+2.40037E-2	+3.16590E-2
+5.84000E+2	+4.70123E-2	+2.50151E-2	+3.30291E-2
+5.86000E+2	+4.99268E-2	+2.59388E-2	+3.45609E-2
+5.88000E+2	+4.98505E-2	+2.68546E-2	+3.53590E-2
+5.90000E+2	+5.01404E-2	+2.68685E-2	+3.54100E-2
+5.92000E+2	+5.05829E-2	+2.68121E-2	+3.53817E-2
+5.94000E+2	+5.11322E-2	+2.68200E-2	+3.54407E-2
+5.96000E+2	+4.94232E-2	+2.63852E-2	+3.47150E-2
+5.98000E+2	+4.99573E-2	+2.62939E-2	+3.46939E-2
+6.00000E+2	+4.85840E-2	+2.58922E-2	+3.40692E-2
+6.02000E+2	+4.76837E-2	+2.45200E-2	+3.22831E-2
+6.04000E+2	+4.53949E-2	+2.32520E-2	+3.05840E-2
+6.06000E+2	+4.44336E-2	+2.24736E-2	+2.96016E-2
+6.08000E+2	+4.19464E-2	+2.18411E-2	+2.87400E-2
+6.10000E+2	+4.53644E-2	+2.14057E-2	+2.81234E-2
